,Formula,FW,DSSTox_CID,SR-HSE,ID,SMILES,Molecule,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
9149,C7H10ClN,143.614,1365,0.0,NCGC00258071-01,Cc1ccc(N)cc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad08fe5eb0>,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9150,Cl3In,221.177,13566,0.0,NCGC00090704-03,Cl[In](Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad08fe5f90>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9151,Cl4Sn,260.522,9679,0.0,NCGC00257735-01,Cl[Sn](Cl)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad08fec0b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9153,C12H11Cl2NO,256.1278,420,0.0,NCGC00258964-01,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad08fec270>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9158,C11H13NO4,223.2252,12327,0.0,NCGC00259111-01,CNC(=O)Oc1cccc2c1OC(C)(C)O2,<rdkit.Chem.rdchem.Mol object at 0x7fad08fec6d0>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9160,C12H22O2,198.3019,24832,0.0,NCGC00256256-01,COC(C=C(C)CCC=C(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7fad08fec890>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9161,C16H16O3,256.2964,17715,0.0,NCGC00255445-01,COC(OC)(C(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08fec970>,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9163,C10H12O4,196.1999,2217,0.0,NCGC00091253-05,COc1cc(OC)c(OC)cc1C=O,<rdkit.Chem.rdchem.Mol object at 0x7fad08fecb30>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,C10H19N5O,225.2908,17594,1.0,NCGC00255673-01,CCNc1nc(NC(C)CC)nc(OC)n1,<rdkit.Chem.rdchem.Mol object at 0x7fad08fecc10>,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,C18H16F2N2O2S,362.3936,28149,0.0,NCGC00257468-01,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08feccf0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9166,C20H17ClF3N3O4,455.8149,27376,0.0,NCGC00254053-01,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fad08fecdd0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167,C17H20N4O2,312.3663,28600,0.0,NCGC00183108-01,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08fecf20>,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9168,C18H35NO,281.4766,7137,0.0,NCGC00257998-01,CCCCCCCC/C=C\CCCCCCCC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5040>,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9169,C5H12N2O,116.1616,222,1.0,NCGC00256604-01,CCCCNC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5120>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9175,C12H15N3O6,297.264,1405,0.0,NCGC00255244-01,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5660>,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9176,C14H27AlO5,302.3427,24622,0.0,NCGC00256714-01,CCOC(=O)/C=C(/C)O[Al](OC(C)CC)OC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff57b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178,C27H48O8,500.6652,27394,0.0,NCGC00254417-01,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5970>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9180,C15H12O2,224.2546,21247,0.0,NCGC00254594-01,O=C(CC(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5ba0>,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9182,C14H17Cl2NO2,302.1963,12549,0.0,NCGC00254944-01,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5d60>,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9183,C29H38N2O8,542.6206,28844,0.0,NCGC00247680-01,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5e40>,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9184,C11H9NO3,203.1941,22053,0.0,NCGC00255790-01,O=C(O)C(=O)Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fad08ff5f20>,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9185,C23H33NO5,403.5118,28850,0.0,NCGC00247351-03,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc040>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9189,C15H14O2,226.2705,27590,0.0,NCGC00256633-01,O=C(OCCc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc430>,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9190,C20H20FNO4,357.3755,14503,0.0,NCGC00254931-01,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc510>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9191,C28H50O8,514.6918,27535,0.0,NCGC00254465-01,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc5f0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9192,C20H22O4,326.3863,27539,1.0,NCGC00254374-01,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc740>,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9193,C24H46O7,446.6178,7797,0.0,NCGC00255006-01,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc820>,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9194,C10H18O,154.2493,24394,1.0,NCGC00255976-01,CC(C)(C)C1CCC(=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffc900>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9197,C19H28O2,288.4244,2371,0.0,NCGC00258243-01,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffcba0>,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9198,C7H5FO,124.1124,18756,0.0,NCGC00255446-01,O=Cc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffccf0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9199,C10H9NO3S,223.2484,922,0.0,NCGC00258061-01,Nc1ccc2ccccc2c1S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffcdd0>,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9201,C15H15F3N2O2,312.287,4108,0.0,NCGC00258708-01,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ffcf90>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,C14H22O,206.3239,24440,0.0,NCGC00255992-01,CCC(C)c1cccc(C(C)CC)c1O,<rdkit.Chem.rdchem.Mol object at 0x7fad090030b0>,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9204,C10H12O2,164.2011,7414,0.0,NCGC00257112-01,CC1(C)Cc2cccc(O)c2O1,<rdkit.Chem.rdchem.Mol object at 0x7fad09003270>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9207,C22H42O8,434.5641,9300,0.0,NCGC00257618-01,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO,<rdkit.Chem.rdchem.Mol object at 0x7fad09003510>,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208,C10H16BrN,230.1447,29302,0.0,NCGC00260231-01,CCCC[n+]1ccc(C)cc1.[Br-],<rdkit.Chem.rdchem.Mol object at 0x7fad09003660>,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9209,C20H38CaO4,382.5913,24902,0.0,NCGC00256186-01,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x7fad09003740>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9210,C4H6CoO4,177.0212,6373,0.0,NCGC00257978-01,CC(=O)[O-].CC(=O)[O-].[Co+2],<rdkit.Chem.rdchem.Mol object at 0x7fad09003890>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212,C4H6MnN2S4,265.3019,794,0.0,NCGC00254730-01,S=C([S-])NCCNC(=S)[S-].[Mn+2],<rdkit.Chem.rdchem.Mol object at 0x7fad09003a50>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9214,C4H5NaO2,108.0711,24823,0.0,NCGC00256309-01,C=C(C)C(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7fad09003c10>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9216,C6H4NNaO3,161.0906,7320,0.0,NCGC00254344-01,O=[N+]([O-])c1ccc([O-])cc1.[Na+],<rdkit.Chem.rdchem.Mol object at 0x7fad09003e40>,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9217,C15H11N2NaO2,274.2498,3775,0.0,NCGC00255285-01,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],<rdkit.Chem.rdchem.Mol object at 0x7fad09003f20>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9218,C10H10Ni,188.8798,5709,0.0,NCGC00260076-01,[Ni+2].c1cc[cH-]c1.c1cc[cH-]c1,<rdkit.Chem.rdchem.Mol object at 0x7fad09009040>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9219,C10H6N2O8S,314.2282,5167,0.0,NCGC00258694-01,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,<rdkit.Chem.rdchem.Mol object at 0x7fad09009120>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9220,C13H14F3N3O4,333.2632,12386,0.0,NCGC00254983-01,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad09009270>,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9222,C13H12N4O3,272.2594,22360,0.0,NCGC00255836-01,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09009510>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9223,C11H9NO2,187.1947,5761,0.0,NCGC00257728-01,Cc1ccc2ccccc2c1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad090095f0>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9226,C2H4BrCl,143.4102,4775,0.0,NCGC00259275-01,ClCCBr,<rdkit.Chem.rdchem.Mol object at 0x7fad09009890>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9228,C4H8N2O2,116.1185,24393,0.0,NCGC00255830-01,CC(=N\O)/C(C)=N/O,<rdkit.Chem.rdchem.Mol object at 0x7fad09009a50>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,C17H22O2,258.3554,27191,0.0,NCGC00256750-01,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09009b30>,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9230,C15H26O,222.3663,2247,0.0,NCGC00255198-01,C=CC(C)(O)CCC=C(C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad09009c10>,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9231,C35H52O9,616.782,13334,0.0,NCGC00258483-01,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,<rdkit.Chem.rdchem.Mol object at 0x7fad09009cf0>,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9232,C9H18F3NO3S,277.3043,29349,0.0,NCGC00260259-01,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fad09009dd0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,C11H24O4Si,248.3914,24638,0.0,NCGC00256882-01,CCO[Si](C)(CCCOCC1CO1)OCC,<rdkit.Chem.rdchem.Mol object at 0x7fad09009eb0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9234,C8H24O4Si4,296.6158,7205,0.0,NCGC00258949-01,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fad09009f90>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,C12H24O4Si4,344.6586,18808,1.0,NCGC00255671-01,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f0b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,C8H26O3Si4,282.6322,24759,0.0,NCGC00254634-01,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f200>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,C14H22O2,222.3233,7653,0.0,NCGC00257409-01,C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f2e0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9238,C14H22O4,254.3221,24455,0.0,NCGC00255742-01,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f3c0>,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9239,C4H7Cl,90.5514,279,0.0,NCGC00259189-01,C=C(C)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f4a0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9241,C3H4Cl2,110.9699,5012,0.0,NCGC00258194-01,C=C(Cl)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f660>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9242,C3H4O,56.0633,23,0.0,NCGC00258537-01,C=CC=O,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f740>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9243,C8H13NO,139.1949,21423,0.0,NCGC00255023-01,C=CN1CCCCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f820>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,C12H22O2,198.3019,9369,0.0,NCGC00255241-01,C=COC(=O)C(C)(CC)CCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f900>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9245,C12H18,162.2713,7581,0.0,NCGC00254420-01,C1=C/CC/C=C/CC/C=C/CC/1,<rdkit.Chem.rdchem.Mol object at 0x7fad0900f9e0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9246,C12H10,154.2078,1774,0.0,NCGC00254079-01,c1cc2c3c(cccc3c1)CC2,<rdkit.Chem.rdchem.Mol object at 0x7fad0900fac0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9253,C29H44O2,424.6585,2411,0.0,NCGC00257323-01,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,<rdkit.Chem.rdchem.Mol object at 0x7fad09017120>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,C13H18O,190.2814,24808,0.0,NCGC00256222-01,CC(C)(C)c1ccc(CCC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09017270>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9255,C10H20O,156.2652,24799,0.0,NCGC00256295-01,CC(C)(C)C1CCCCC1O,<rdkit.Chem.rdchem.Mol object at 0x7fad09017350>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256,C9H20O,144.2545,9661,0.0,NCGC00257325-01,CC(CCO)CC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad09017430>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,C11H14O3,194.2271,4699,0.0,NCGC00254006-01,CC(C)(C)OOC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09017510>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9259,C9H20O,144.2545,21424,0.0,NCGC00255687-01,CC(C)CCCC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fad090176d0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9260,C10H20O,156.2652,9317,0.0,NCGC00257686-01,C=CC(C)CCCC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fad090177b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9261,C4H7N,69.1051,6461,0.0,NCGC00259478-01,CC(C)C#N,<rdkit.Chem.rdchem.Mol object at 0x7fad09017890>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,C16H20,212.33,15272,0.0,NCGC00254984-01,CC(C)c1ccc2cc(C(C)C)ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fad09017970>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9264,C13H16O,188.2655,27419,0.0,NCGC00256812-01,CC(C)CC=C(C=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09017b30>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9265,C16H17F5N2O2S,396.3754,12488,0.0,NCGC00254726-01,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad09017c10>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9266,C36H60O6,588.858,8033,0.0,NCGC00254314-01,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad09017d60>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9269,C22H34O4,362.503,9017,0.0,NCGC00258495-01,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0901f0b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272,C11H15NO3,209.2417,1948,0.0,NCGC00259517-01,CNC(=O)Oc1ccccc1OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fad0901f350>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9276,C13H28N2,212.3748,24926,0.0,NCGC00256036-01,CCCCNC1CC(C)(C)NC(C)(C)C1,<rdkit.Chem.rdchem.Mol object at 0x7fad0901f6d0>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9277,C10H14O,150.2176,27426,0.0,NCGC00256915-01,C=C(C)C1CC=C(C)C(=O)C1,<rdkit.Chem.rdchem.Mol object at 0x7fad0901f7b0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9279,C8H7NO4,181.1455,5641,0.0,NCGC00258389-01,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad0901f970>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,C8H9BrO,201.0605,9338,0.0,NCGC00258034-01,COc1ccc(Br)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad0901fa50>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9281,C8H16O,128.212,21813,0.0,NCGC00255649-01,CC1CCC(CO)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fad0901fb30>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9283,C8H10O,122.1644,5143,0.0,NCGC00257319-01,Cc1cccc(O)c1C,<rdkit.Chem.rdchem.Mol object at 0x7fad0901fcf0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,C15H24,204.3511,24518,0.0,NCGC00255851-01,CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,<rdkit.Chem.rdchem.Mol object at 0x7fad0901fdd0>,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,C13H12O,184.2338,7537,0.0,NCGC00258511-01,Cc1cccc(Oc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad0901ff90>,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9287,C17H12,216.2772,5654,0.0,NCGC00257708-01,Cc1ccc2ccc3cccc4ccc1c2c34,<rdkit.Chem.rdchem.Mol object at 0x7fad090280b0>,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9288,C33H54O6,546.7783,6265,0.0,NCGC00259551-01,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad09028190>,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9290,C24H38O4,390.5561,7625,0.0,NCGC00258015-01,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad09028430>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,C17H29NO3S,327.4821,4304,0.0,NCGC00254954-01,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fad09028510>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,C8H14O3,158.195,6729,0.0,NCGC00258638-01,CCCC(=O)OC(=O)CCC,<rdkit.Chem.rdchem.Mol object at 0x7fad090285f0>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9294,C9H14O,138.2069,27104,0.0,NCGC00255406-01,CCCC/C=C/C=C\C=O,<rdkit.Chem.rdchem.Mol object at 0x7fad090287b0>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9296,C18H36O,268.4778,2010,0.0,NCGC00257665-01,CCCCCCCC/C=C\CCCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x7fad09028970>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,C14H16F3N3O4,347.2897,24559,0.0,NCGC00255881-01,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad09028dd0>,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9302,C23H30FN3,367.5028,28716,0.0,NCGC00183858-01,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fad09028f20>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9303,C18H29N3O2,319.4418,28732,0.0,NCGC00182982-01,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad0902e040>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
